会員ID,登録エリア,性別,生まれ年,回答時の年齢,年代,都道府県,会員市町村,世帯年収,UA,回答日時,回答月,回答エリア,回答エリア2,市町村,6分類,DMO,宿泊数（全体）,宿泊数（県内）,宿泊エリア（県内）,宿泊エリア（県外）,同行者,訪問目的ALL,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他,福井県までの交通手段ALL,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,福井県内での交通手段ALL,タクシー,路線バス,徒歩,レンタサイクル,福井県内での交通手段の満足度,福井県内での交通手段の満足度の理由,宿泊費,交通費,県内消費額,エリア訪問回数,情報収集ALL,観光展・物産展,新聞・雑誌・ガイドブック,TV・ラジオ番組やCM,観光パンフレット・ポスター,観光連盟やDMOのHP,インターネット・アプリ,Twitter,Instagram,Facebook,ブログ,友人・知人,観光協会等の案内所,タクシードライバーや地元の人,宿泊施設,アンケート回答前に訪問した主な場所,アンケート回答前に訪問した主な場所FA,アンケート回答後に訪問する予定の主な場所,エリア総消費額,満足度(商品・サービス),満足度(商品・サービス)の理由,満足度,満足度の理由,不便さ,不便さの内容,NPS,推奨項目,施設に求めるもの,今後の来訪意向,福井県に求めるもの
176746,web,男,1973,52,50代,静岡県,静岡市駿河区,500万円以上 600万円未満,mobile/android,2025-03-15 08:26:16,3月,あわら湯のまち エリア,17.あわら湯のまち エリア,あわら市,あわら市・坂井市,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,職場の同僚,"出張など仕事関係
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,"10,000円以上 20,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",初めて,"友人・知人
タクシードライバーや地元の人
",0,0,0,0,0,0,0,0,0,0,1,0,1,0,東尋坊,,大本山永平寺,"20,000円以上 30,000円未満",とても満足,,とても満足,,感じなかった,,10,,,また行きたい（1年以内）,
176714,web,男,1976,49,40代,愛知県,名古屋市天白区,"1,200万円以上 1,500万円未満",mobile/iphone,2025-03-15 07:52:09,3月,あわら湯のまち エリア,17.あわら湯のまち エリア,あわら市,あわら市・坂井市,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,自分ひとり,"温泉や露天風呂
地元の美味しいものを食べる
",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"旅行会社ツアーバス
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,とても満足,道に迷わずスムーズに移動できる,"10,000円以上 20,000円未満","40,000円以上 50,000円未満","20,000円以上 30,000円未満",初めて,"新聞・雑誌・ガイドブック
観光パンフレット・ポスター
観光連盟やDMOのHP
",0,1,0,1,1,0,0,0,0,0,0,0,0,0,金ヶ崎,,越前大野城,"10,000円以上 20,000円未満",とても満足,地元の産物が豊富,とても満足,温泉も宿も素晴らしい経験になった,感じなかった,,10,温泉と景色,お米がおいしい,また行きたい（1年以内）,海産物
176692,越前そばの里 エリア,男,1966,59,50代,千葉県,市川市,500万円以上 600万円未満,mobile/android,2025-03-15 07:26:39,3月,北潟湖 エリア,20.北潟湖 エリア,あわら市,あわら市・坂井市,,2泊,1泊,三国・あわらエリア（あわら市・坂井市）,石川県加賀市,親,"名所、旧跡の観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"新幹線
",0,1,1,0,0,0,0,"レンタカー
",0,0,0,0,,,"10,000円以上 20,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",初めて,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,"5,000円以上 10,000円未満",満足,,満足,,感じなかった,,7,,,,
172351,web,女,1950,75,70代,福井県,坂井市,200万円以上 300万円未満,mobile/android,2025-03-15 06:15:40,3月,北潟湖 エリア,20.北潟湖 エリア,あわら市,あわら市・坂井市,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"名所、旧跡の観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",1,0,0,0,0,0,1,"自家用車
",0,0,0,0,,,使わない,使わない,"3,000円以上 5,000円未満",2～5回目,"観光展・物産展
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,丸岡城,,選択なし/該当施設なし,"1,000円以上 3,000円未満",どちらでもない,,どちらでもない,,感じなかった,,7,,,,
172351,web,女,1950,75,70代,福井県,坂井市,200万円以上 300万円未満,mobile/android,2025-03-15 06:13:12,3月,はたや記念館 ゆめおーれ勝山 エリア,30.はたや記念館 ゆめおーれ勝山 エリア,勝山市,勝山市・大野市,勝山市観光まちづくり(株),日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"名所、旧跡の観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",1,0,0,0,0,0,1,"自家用車
",0,0,0,0,,,使わない,使わない,"3,000円以上 5,000円未満",2～5回目,"観光展・物産展
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,使わない,どちらでもない,,どちらでもない,,感じなかった,,7,,,,
176740,丸岡城 エリア,女,1965,60,60代,三重県,四日市市,"900万円以上 1,000万円未満",mobile/iphone,2025-03-15 06:07:16,3月,丸岡城 エリア,13.丸岡城 エリア,坂井市,あわら市・坂井市,(一社)DMOさかい観光局,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,夫婦2人,"宿でのんびり過ごす
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,どちらでもない,観光地がすくない,"100,000円以上","50,000円以上 100,000円未満","10,000円以上 20,000円未満",2～5回目,"観光展・物産展
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,丸岡城,,丸岡城,"20,000円以上 30,000円未満",どちらでもない,,どちらでもない,,感じなかった,,5,,,あまり行きたいと思わない,
176738,かつやま恐竜の森 エリア,女,1965,60,60代,神奈川県,川崎市中原区,分からない/無回答,mobile/iphone,2025-03-15 01:18:33,3月,かつやま恐竜の森 エリア,25.かつやま恐竜の森 エリア,勝山市,勝山市・大野市,勝山市観光まちづくり(株),2泊,1泊,福井エリア（福井市・永平寺町）,石川県加賀市,中学生以上連れの家族,"温泉や露天風呂
テーマパーク（遊園地、動物園、博物館など）
",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"新幹線
在来線
",0,0,1,1,0,0,0,"在来線
",0,0,0,0,どちらでもない,アクセスする為の所用時間がかかる,"20,000円以上 30,000円未満","50,000円以上 100,000円未満","30,000円以上 40,000円未満",初めて,"新聞・雑誌・ガイドブック
インターネット・アプリ
",0,1,0,0,0,1,0,0,0,0,0,0,0,0,福井駅,,山代温泉（石川県）,"50,000円以上 100,000円未満",とても満足,恐竜博物館内だけでなく、交通機関や店舗での接客が心地良いものでした。,とても満足,,感じなかった,,8,交通の便が良いとは言い難いですが、それを補う以上のおもてなしを受けられると感じました。,半日もしくは1日貸切のタクシーが気軽に利用できるとありがたいです。,また行きたい（1年以内）,3つくらいの異なるジャンル(例えば、飲食・雑貨・サービス等)のスタンプラリーで福井産の何かプレゼントとか抽選で宿泊券とか
176845,越前海岸 くりや旅館街 エリア,女,1968,57,50代,大阪府,枚方市,分からない/無回答,mobile/iphone,2025-03-16 23:17:24,3月,越前海岸 くりや旅館街 エリア,57.越前海岸 くりや旅館街 エリア,越前町,丹南,一般社団法人 越前町観光連盟（DMO ECHIZEN）,1泊,1泊,越前エリア（越前市・越前町・鯖江市・池田町・南越前町）,福井県外には宿泊しない,中学生以上連れの家族,"宿でのんびり過ごす
温泉や露天風呂
地元の美味しいものを食べる
",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,"100,000円以上","5,000円以上 10,000円未満","100,000円以上",初めて,"TV・ラジオ番組やCM
観光連盟やDMOのHP
",0,0,1,0,1,0,0,0,0,0,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,"50,000円以上 100,000円未満",満足,,満足,,感じなかった,,6,,,機会があれば行きたい,
176944,大本山 永平寺 エリア,女,1975,50,50代,富山県,氷見市,700万円以上 800万円未満,mobile/android,2025-03-16 21:21:24,3月,大本山 永平寺 エリア,34.大本山 永平寺 エリア,永平寺町,福井市・永平寺町,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,日帰り,パートナー,"地元の美味しいものを食べる
名所、旧跡の観光
スポーツ観戦や芸能鑑賞（コンサート等）
",0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,使わない,"5,000円以上 10,000円未満","5,000円以上 10,000円未満",初めて,"インターネット・アプリ
友人・知人
",0,0,0,0,0,1,0,0,0,0,1,0,0,0,選択なし/該当施設なし,サンドーム福井,選択なし/該当施設なし,"3,000円以上 5,000円未満",満足,駐車場とか、もう少しわかりやすかったらいいかな,満足,見たいところが見れなかった,感じた,思ったより寒かったさむかった,8,もっとゆっくり来たいと思ったから,美味しいもの食べれたから、満足です。ありがとう,また行きたい（1年以内）,"今回時間がなくて東尋坊に行けず、残念でした
次回は是非その場へ行き、サスペンスドラマゴッコしたいと思ってます"
151198,道の駅「越前」 エリア,女,1973,52,50代,京都府,京都市北区,300万円以上 400万円未満,mobile/iphone,2025-03-16 21:13:45,3月,道の駅「越前」 エリア,49.道の駅「越前」 エリア,越前町,丹南,一般社団法人 越前町観光連盟（DMO ECHIZEN）,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"温泉や露天風呂
地元の美味しいものを食べる
",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,福井県からのメールでかに祭のお知らせ,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,使わない,"3,000円以上 5,000円未満","20,000円以上 30,000円未満",6～10回目,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,選択なし/該当施設なし,まるたや,選択なし/該当施設なし,"1,000円未満",どちらでもない,かに祭りで、海鮮を買って帰りたかったけど、種類が少なかったです,満足,いろんな情報があってよかったです。野菜とかもっと販売してほしいです,感じなかった,,7,かにがとてもおいしかったです,かにのお店が、どこに行ったらいいのか分からない。値段とか、お勧めメニューとかわかりやすいパンフレットがあればいいなぁと思います。,また行きたい（1年以内）,かに祭りや、そばまつり、帰りに敦賀に行ったら気比神宮の辺りで新幹線１周年のお祭りがあったのですが、それらの情報が京都にいたら全然知らないので、もったいないなぁと思います。越前の道の駅でパンフレットはたくさんあったけど、京都でデパートとか、イオンとかにいつも置いてあるコーナーがあればいいなぁと思います
153065,かずら橋 エリア,女,1975,50,50代,福井県,小浜市,"1,000万円以上 1,200万円未満",mobile/android,2025-03-16 21:12:05,3月,道の駅「恐竜渓谷かつやま」 エリア,26.道の駅「恐竜渓谷かつやま」 エリア,勝山市,勝山市・大野市,勝山市観光まちづくり(株),1泊,1泊,越前エリア（越前市・越前町・鯖江市・池田町・南越前町）,福井県外には宿泊しない,中学生以上連れの家族,"テーマパーク（遊園地、動物園、博物館など）
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",1,0,0,0,0,0,1,"自家用車
",0,0,0,0,どちらでもない,,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","30,000円以上 40,000円未満",2～5回目,"観光協会等の案内所
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,福井県立恐竜博物館,,選択なし/該当施設なし,"1,000円未満",満足,,満足,,感じなかった,,9,,,福井県在住,
150823,web,男,1966,59,50代,京都府,京都市北区,600万円以上 700万円未満,mobile/iphone,2025-03-16 20:50:35,3月,道の駅「越前」 エリア,49.道の駅「越前」 エリア,越前町,丹南,一般社団法人 越前町観光連盟（DMO ECHIZEN）,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"地元の美味しいものを食べる
お祭りやイベントへの参加・見物
",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,使わない,"3,000円以上 5,000円未満","50,000円以上 100,000円未満",6～10回目,"観光連盟やDMOのHP
インターネット・アプリ
",0,0,0,0,1,1,0,0,0,0,0,0,0,0,選択なし/該当施設なし,,越前がにミュージアム,"20,000円以上 30,000円未満",とても満足,,とても満足,,感じなかった,,9,,,機会があれば行きたい,
176839,web,女,1978,47,40代,石川県,金沢市,"900万円以上 1,000万円未満",mobile/iphone,2025-03-16 20:16:12,3月,小浜市 阿納 エリア,67.小浜市 阿納 エリア,小浜市,嶺南西部,(株)まちづくり小浜,1泊,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,夫婦2人,"宿でのんびり過ごす
地元の美味しいものを食べる
",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,"40,000円以上 50,000円未満","3,000円以上 5,000円未満","3,000円以上 5,000円未満",2～5回目,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,選択なし/該当施設なし,ヨーロッパ軒,選択なし/該当施設なし,"1,000円以上 3,000円未満",とても満足,ふぐ料理がとても美味しかった。,満足,旅館から見える海がキレイだった。,感じた,旅館のトイレが、部屋の外にあった。,6,"フグ料理が美味しい。
この時期にしか味わえない。",焼きサバ寿司がおすすめです。,機会があれば行きたい,
176941,かつやま恐竜の森 エリア,無回答,1978,47,40代,大分県,別府市,400万円以上 500万円未満,mobile/iphone,2025-03-16 20:09:26,3月,かつやま恐竜の森 エリア,25.かつやま恐竜の森 エリア,勝山市,勝山市・大野市,勝山市観光まちづくり(株),3泊,福井県内には宿泊しない,福井県内には宿泊しない,石川県金沢市,小学生以下連れの家族,"テーマパーク（遊園地、動物園、博物館など）
ドライブ・ツーリング
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,"5,000円以上 10,000円未満","40,000円以上 50,000円未満","20,000円以上 30,000円未満",2～5回目,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,"5,000円以上 10,000円未満",満足,"レストランのメニューにもう少しバラエティがほしい。
お子様メニューが少なすぎて大人用は多すぎた。
ポケモン展がイマイチだった。",満足,"サービス、スタッフが丁寧でこどもの質問にも答えてくれた点が良かった。スタッフによる解説時間をもう少し増やしてほしい。
化石体験は大変よかった。スタッフの対応や雰囲気等、全体のパッケージとして素晴らしい。良かった。",感じた,"もし大きなホテルが近くにあれば宿泊して朝から晩まで何日間かにわたって訪れたかったが宿泊施設が遠いためできなかった。
博物館泊(ナイトニュージーアムやバックヤードツアー)などがあれば嬉しい。",9,展示が素晴らしいこととスタッフが良いこと。,飲食はメニューにバラエティが欲しい。福井を推すメニューや恐竜に関するメニューも楽しいが2回目に行くと飽きる。,また行きたい（1年以内）,"博物館周辺の自然を生かしたトレッキングなどのアクティビティ。
お土産は化石のアクセサリーなど。"
125301,web,無回答,1987,38,30代,福井県,坂井市,分からない/無回答,mobile/iphone,2025-03-16 19:20:17,3月,越前和紙の里 エリア,36.越前和紙の里 エリア,越前市,丹南,,日帰り,4泊以上,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,自分ひとり,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",1,0,0,0,0,0,1,"自家用車
",0,0,0,0,,,使わない,使わない,使わない,11回目以上,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,使わない,どちらでもない,閉店ギリギリだったから。,どちらでもない,見る暇がなかった,感じなかった,,5,,,,
145610,ふくい鮮いちば エリア,女,1984,41,40代,福井県,坂井市,500万円以上 600万円未満,mobile/android,2025-03-16 19:02:12,3月,三国湊 エリア,09.三国湊 エリア,坂井市,あわら市・坂井市,(一社)DMOさかい観光局,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"宿でのんびり過ごす
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,"1,000円未満",使わない,使わない,2～5回目,"観光展・物産展
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,"1,000円未満",とても満足,,とても満足,,感じなかった,,10,,,,
100050,web,男,1960,65,60代,福井県,鯖江市,400万円以上 500万円未満,mobile/android,2025-03-16 18:56:01,3月,越前松島水族館 エリア,11.越前松島水族館 エリア,坂井市,あわら市・坂井市,(一社)DMOさかい観光局,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"買い物、アウトレット
",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,使わない,"1,000円以上 3,000円未満","3,000円以上 5,000円未満",2～5回目,"観光連盟やDMOのHP
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,ふれあいパーク三里浜(道の駅「みくに」),,選択なし/該当施設なし,"1,000円以上 3,000円未満",とても満足,,とても満足,,感じなかった,,10,,,,
176937,あわら湯のまち エリア,女,1971,54,50代,福井県,鯖江市,500万円以上 600万円未満,mobile/iphone,2025-03-16 18:42:32,3月,あわら湯のまち エリア,17.あわら湯のまち エリア,あわら市,あわら市・坂井市,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,中学生以上連れの家族,"温泉や露天風呂
地元の美味しいものを食べる
",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,とても満足,,"100,000円以上","3,000円以上 5,000円未満","10,000円以上 20,000円未満",6～10回目,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,東尋坊,,選択なし/該当施設なし,使わない,とても満足,,とても満足,,感じなかった,,8,,,福井県在住,
176931,金ヶ崎 エリア,女,1985,40,40代,鹿児島県,薩摩川内市,500万円以上 600万円未満,mobile/android,2025-03-16 18:17:28,3月,金ヶ崎 エリア,64.金ヶ崎 エリア,敦賀市,嶺南東部,,3泊,3泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,恋人,"宿でのんびり過ごす
温泉や露天風呂
地元の美味しいものを食べる
",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"新幹線
",0,0,1,0,0,0,0,"徒歩
",0,0,1,0,,,"40,000円以上 50,000円未満","50,000円以上 100,000円未満","20,000円以上 30,000円未満",2～5回目,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,氣比神宮,,気比の松原,"5,000円以上 10,000円未満",とても満足,海鮮丼がおいしかった,とても満足,天気もよく散策しやすかった,感じなかった,,10,ほどよく散策もできて観光もできるので,,また行きたい（1年以内）,海鮮丼が他県の人には珍しいと思う
129827,web,女,1977,48,40代,福井県,福井市,800万円以上 900万円未満,mobile/android,2025-03-16 17:23:27,3月,福井駅前 エリア,01.福井駅前 エリア,福井市,福井市・永平寺町,,日帰り,福井県内には宿泊しない,福井エリア（福井市・永平寺町）,福井県外には宿泊しない,その他家族,"お祭りやイベントへの参加・見物
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",1,0,0,0,0,0,1,"自家用車
",0,0,0,0,,,使わない,使わない,使わない,11回目以上,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,丸岡城,,選択なし/該当施設なし,"3,000円以上 5,000円未満",満足,,満足,,感じなかった,,6,,,,
176934,道の駅「禅の里」 エリア,男,1971,54,50代,富山県,射水市,800万円以上 900万円未満,mobile/android,2025-03-16 17:13:49,3月,道の駅「禅の里」 エリア,35.道の駅「禅の里」 エリア,永平寺町,福井市・永平寺町,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,中学生以上連れの家族,"テーマパーク（遊園地、動物園、博物館など）
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,使わない,"1,000円以上 3,000円未満","3,000円以上 5,000円未満",初めて,"観光展・物産展
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,"1,000円以上 3,000円未満",満足,,満足,,感じなかった,,8,,,機会があれば行きたい,
176932,金ヶ崎 エリア,女,2009,16,10代,滋賀県,栗東市,分からない/無回答,mobile/iphone,2025-03-16 17:06:29,3月,金ヶ崎 エリア,64.金ヶ崎 エリア,敦賀市,嶺南東部,,1泊,福井県内には宿泊しない,福井県内には宿泊しない,石川県加賀市,その他家族,"地元の美味しいものを食べる
花見や紅葉などの自然鑑賞
名所、旧跡の観光
まちあるき、都市散策
",0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,"5,000円以上 10,000円未満","1,000円以上 3,000円未満","10,000円以上 20,000円未満",初めて,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,"5,000円以上 10,000円未満",とても満足,,とても満足,,感じなかった,,10,,,また行きたい（1年以内）,
166357,JR美浜駅 エリア,女,1992,33,30代,福井県,三方郡,100万円未満,mobile/android,2025-03-16 16:37:33,3月,JR美浜駅 エリア,79.JR美浜駅 エリア,美浜町,嶺南東部,三方五湖DMO(株),日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,友人,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,とても満足,,"1,000円未満","1,000円未満","1,000円以上 3,000円未満",2～5回目,"観光展・物産展
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,"1,000円未満",満足,,満足,,感じなかった,,9,,,,
112530,web,男,1972,53,50代,福井県,越前市,300万円以上 400万円未満,mobile/android,2025-03-16 16:36:41,3月,かずら橋 エリア,48.かずら橋 エリア,池田町,丹南,（一財）いけだ農村観光公社,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,リピーター,"県外から訪れていない（福井県在住）
",1,0,0,0,0,0,1,"自家用車
",0,0,0,0,,,"3,000円以上 5,000円未満","5,000円以上 10,000円未満","3,000円以上 5,000円未満",11回目以上,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,越前和紙の里,,敦賀赤レンガ倉庫,"1,000円以上 3,000円未満",とても満足,,とても満足,,感じなかった,,10,,,福井県在住,
176928,明通寺 エリア,無回答,1971,54,50代,福井県,福井市,300万円以上 400万円未満,mobile/iphone,2025-03-16 16:32:01,3月,明通寺 エリア,73.明通寺 エリア,小浜市,嶺南西部,(株)まちづくり小浜,1泊,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,その他,その他,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,"10,000円以上 20,000円未満","3,000円以上 5,000円未満","10,000円以上 20,000円未満",2～5回目,"観光パンフレット・ポスター
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,"1,000円以上 3,000円未満",とても満足,,とても満足,,感じなかった,,10,,,福井県在住,
176922,かつやま恐竜の森 エリア,女,1989,36,30代,岐阜県,岐阜市,700万円以上 800万円未満,mobile/iphone,2025-03-16 16:13:30,3月,道の駅「恐竜渓谷かつやま」 エリア,26.道の駅「恐竜渓谷かつやま」 エリア,勝山市,勝山市・大野市,勝山市観光まちづくり(株),1泊,1泊,福井県内には宿泊しない,石川県加賀市,小学生以下連れの家族,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YouTube,"レンタカー
",0,1,0,0,0,0,0,"レンタカー
",0,0,0,0,満足,家族みんなで楽しめたから。,"10,000円以上 20,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",初めて,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,福井県立恐竜博物館,,選択なし/該当施設なし,"10,000円以上 20,000円未満",満足,お土産の幅が広く、用途によって選べてありがたかった。,満足,ところどころにある恐竜がそのエリアらしさを表していてよかった。,感じなかった,,10,勝山市の所々に恐竜がいたりして、道路を走っていても雰囲気が味わえて良かった。,広い施設にいろいろあるが、雪があったり、工事をしていたりで行き来が不便だと感じた。,また行きたい（1年以内）,
176799,若狭フィッシャーマンズワーフ エリア,女,1990,35,30代,兵庫県,姫路市,400万円以上 500万円未満,mobile/android,2025-03-16 16:11:39,3月,道の駅「若狭おばま」 エリア,68.道の駅「若狭おばま」 エリア,小浜市,嶺南西部,(株)まちづくり小浜,1泊,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,小学生以下連れの家族,"買い物、アウトレット
",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,とても満足,,"20,000円以上 30,000円未満","20,000円以上 30,000円未満","40,000円以上 50,000円未満",11回目以上,"宿泊施設
",0,0,0,0,0,0,0,0,0,0,0,0,0,1,国分寺 (小浜市),,福井県立恐竜博物館,"5,000円以上 10,000円未満",とても満足,,とても満足,,感じなかった,,10,,,また行きたい（1年以内）,
