会員ID,登録施設,性別,生まれ年,回答時の年齢,年代,都道府県,会員市町村,世帯年収,UA,回答日時,回答月,回答エリア,回答エリア2,市町村,6分類,DMO,宿泊数（全体）,宿泊数（県内）,宿泊エリア（県内）,宿泊エリア（県外）,同行者,訪問目的ALL,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他,情報収集ALL,観光展・物産展,新聞・雑誌・ガイドブック,TV・ラジオ番組やCM,観光パンフレット・ポスター,観光連盟やDMOのHP,インターネット・アプリ,Twitter,Instagram,Facebook,ブログ,友人・知人,観光協会等の案内所,タクシードライバーや地元の人,宿泊施設,福井県までの交通手段ALL,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,福井県内での交通手段ALL,タクシー,路線バス,徒歩,レンタサイクル,福井県内での交通手段の満足度,福井県内での交通手段の満足度の理由,宿泊費,交通費,県内消費額,エリア訪問回数,アンケート回答前に訪問した主な場所,アンケート回答前に訪問した主な場所FA,アンケート回答後に訪問する予定の主な場所,アンケート回答後に訪問する予定の主な場所FA,エリア総消費額,満足度,満足度の理由,不便さ,不便さの内容,NPS,推奨項目,施設に求めるもの,今後の来訪意向,福井県に求めるもの
102252,web,女,1989,33,30代,福井県,福井市,200万円以上 300万円未満,mobile/iphone,2022-08-03 15:08:57,8月,あわら温泉 エリア,11.あわら温泉 エリア,,,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,友人,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"在来線
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,とても満足,,"1,000円未満","3,000円以上 5,000円未満","5,000円以上 10,000円未満",11回目以上,東尋坊,,福井駅,,"1,000円以上 3,000円未満",とても満足,,感じなかった,,8,,,福井県在住,
109238,web,女,1988,34,30代,福井県,敦賀市,400万円以上 500万円未満,mobile/android,2022-08-03 14:38:11,8月,氣比神宮 エリア,47.氣比神宮 エリア,,,,1泊,福井県内には宿泊しない,三国・あわらエリア（あわら市・坂井市）,京都府,小学生以下連れの家族,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"観光展・物産展
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,満足,,"5,000円以上 10,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満",2～5回目,選択なし/該当施設なし,中道のお茶屋さん,選択なし/該当施設なし,,"5,000円以上 10,000円未満",とても満足,,感じなかった,,8,,,,
110358,web,男,1990,32,30代,福井県,福井市,600万円以上 700万円未満,mobile/iphone,2022-08-03 14:35:49,8月,三方五湖 エリア,63.三方五湖 エリア,,,三方五湖DMO(株),日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"名所、旧跡の観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",1,0,0,0,0,0,1,"自家用車
",0,0,0,0,とても満足,,使わない,使わない,"5,000円以上 10,000円未満",初めて,レインボーライン,,箸のふるさと館WAKASA,,"1,000円以上 3,000円未満",とても満足,,感じなかった,,10,,,福井県在住,
101922,web,女,1974,48,40代,福井県,南条郡,400万円以上 500万円未満,mobile/android,2022-08-03 14:01:46,8月,道の駅「越前おおの荒島の郷」 エリア,16.道の駅「越前おおの荒島の郷」 エリア,,,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,小学生以下連れの家族,"各種体験（手作り、果物狩りなど）
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",1,0,0,0,0,0,1,"自家用車
",0,0,0,0,,,使わない,"3,000円以上 5,000円未満","1,000円以上 3,000円未満",初めて,選択なし/該当施設なし,,選択なし/該当施設なし,大野市化石発掘体験センターホロッサ,"1,000円以上 3,000円未満",満足,ご飯が、おいしかった,感じなかった,,8,,,福井県在住,
102252,web,女,1989,33,30代,福井県,福井市,200万円以上 300万円未満,mobile/iphone,2022-08-03 13:23:00,8月,福井駅前 エリア,04.福井駅前 エリア,,,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,友人,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"在来線
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,とても満足,,"1,000円未満","3,000円以上 5,000円未満","5,000円以上 10,000円未満",11回目以上,選択なし/該当施設なし,,東尋坊,,"1,000円以上 3,000円未満",とても満足,ご飯が美味しい,感じなかった,,8,,,福井県在住,
102252,web,女,1989,33,30代,福井県,福井市,200万円以上 300万円未満,mobile/iphone,2022-08-03 13:21:29,8月,東尋坊 エリア,06.東尋坊 エリア,,,(一社)DMOさかい観光局,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,友人,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"在来線
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,とても満足,,"1,000円未満","3,000円以上 5,000円未満","5,000円以上 10,000円未満",6～10回目,福井駅,ハピリン,選択なし/該当施設なし,,"1,000円以上 3,000円未満",満足,,感じなかった,,8,,,福井県在住,
110360,越前岬 エリア,女,1970,52,50代,福井県,南条郡,"1,000万円以上 1,200万円未満",mobile/iphone,2022-08-03 13:01:28,8月,越前岬 エリア,42.越前岬 エリア,,,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,自分ひとり,"出張など仕事関係
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",1,0,0,0,0,0,1,"自家用車
",0,0,0,0,,,使わない,使わない,"1,000円以上 3,000円未満",6～10回目,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",満足,ご飯がおいしかった。,感じた,呼鳥門の公園に公衆トイレがないこと。,5,,,福井県在住,越前海岸は携帯等の電波が届きにくい所が多いので困りました。
110357,芝政ワールド エリア,女,1983,39,30代,滋賀県,大津市,700万円以上 800万円未満,mobile/iphone,2022-08-03 12:48:24,8月,芝政ワールド エリア,07.芝政ワールド エリア,,,(一社)DMOさかい観光局,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,その他,小学生以下連れの家族,"テーマパーク（遊園地、動物園、博物館など）
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,"50,000円以上 100,000円未満","5,000円以上 10,000円未満","40,000円以上 50,000円未満",2～5回目,選択なし/該当施設なし,,選択なし/該当施設なし,,"30,000円以上 40,000円未満",とても満足,,感じた,シャワー,5,,,機会があれば行きたい,
110358,web,男,1990,32,30代,福井県,福井市,600万円以上 700万円未満,mobile/iphone,2022-08-03 12:43:00,8月,レインボーライン エリア,59.レインボーライン エリア,,,三方五湖DMO(株),日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"名所、旧跡の観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",1,0,0,0,0,0,1,"自家用車
",0,0,0,0,,,使わない,使わない,"5,000円以上 10,000円未満",初めて,選択なし/該当施設なし,,福井県年縞博物館,,"5,000円以上 10,000円未満",とても満足,,感じなかった,,10,,,福井県在住,
110354,五湖の駅 エリア,男,1957,65,60代,滋賀県,大津市,"1,500万円以上",pc/others,2022-08-03 12:21:15,8月,五湖の駅 エリア,61.五湖の駅 エリア,,,三方五湖DMO(株),日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"温泉や露天風呂
地元の美味しいものを食べる
花見や紅葉などの自然鑑賞
名所、旧跡の観光
",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"観光パンフレット・ポスター
インターネット・アプリ
",0,0,0,1,0,1,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,使わない,使わない,"10,000円以上 20,000円未満",2～5回目,選択なし/該当施設なし,,選択なし/該当施設なし,,"10,000円以上 20,000円未満",満足,キャンペーンの内容が充実している。無論、このような企画が無くても、魅力的な地域であると思うが。,感じなかった,,9,食べるものが独特で且つ、極めて美味である。自然の景観と温泉は申し分ない。それだけで十分に魅力を溢れさせている。,今のままで十分に要求を満たしていると思う。,また行きたい（1年以内）,越前と若狭の微妙な文化の違いを実感できるような施設があれば、有難い。丁度その接点に位置する敦賀辺りが、ロケーションとしては望ましいのであろうか。北陸新幹線の延伸に先駆けて、このような企画をご考案下さい。
110345,タケフナイフビレッジ エリア,男,1963,59,50代,福井県,越前市,分からない/無回答,mobile/iphone,2022-08-03 11:22:30,8月,タケフナイフビレッジ エリア,30.タケフナイフビレッジ エリア,,,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"名所、旧跡の観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",1,0,0,0,0,0,1,"自家用車
",0,0,0,0,,,使わない,"1,000円以上 3,000円未満","3,000円以上 5,000円未満",2～5回目,岡太神社・大瀧神社,,「ちひろの生まれた家」記念館,,"1,000円以上 3,000円未満",満足,,感じなかった,,10,,,福井県在住,
110338,JA福井県ファーマーズマーケットきららの丘 エリア,女,1966,56,50代,福井県,あわら市,500万円以上 600万円未満,mobile/android,2022-08-03 10:59:10,8月,JA福井県ファーマーズマーケットきららの丘 エリア,13.JA福井県ファーマーズマーケットきららの丘 エリア,,,,日帰り,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,友人,"温泉や露天風呂
地元の美味しいものを食べる
名所、旧跡の観光
買い物、アウトレット
アウトドア（海水浴、釣り、登山など）
ドライブ・ツーリング
",0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"県外から訪れていない（福井県在住）
",1,0,0,0,0,0,1,"自家用車
",0,0,0,0,,,"10,000円以上 20,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",11回目以上,選択なし/該当施設なし,,越前松島水族館,,"1,000円以上 3,000円未満",どちらでもない,,感じなかった,,6,,,福井県在住,その地域の特色を生かした飲食店があるといい。
110336,スーベニアショップ ラプトル エリア,男,1970,52,50代,東京都,板橋区,"1,000万円以上 1,200万円未満",mobile/android,2022-08-03 10:08:22,8月,スーベニアショップ ラプトル エリア,19.スーベニアショップ ラプトル エリア,,,勝山市観光まちづくり(株),2泊,2泊,福井エリア（福井市・永平寺町）,福井県外には宿泊しない,小学生以下連れの家族,"テーマパーク（遊園地、動物園、博物館など）
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"飛行機
",0,1,0,0,1,0,0,"レンタカー
",0,0,0,0,とても満足,,"20,000円以上 30,000円未満","20,000円以上 30,000円未満","10,000円以上 20,000円未満",初めて,選択なし/該当施設なし,,選択なし/該当施設なし,,"5,000円以上 10,000円未満",満足,,感じなかった,,10,,,機会があれば行きたい,
110332,道の駅「南えちぜん山海里」 エリア,女,1974,48,40代,東京都,国分寺市,分からない/無回答,mobile/iphone,2022-08-03 09:58:47,8月,道の駅「南えちぜん山海里」 エリア,43.道の駅「南えちぜん山海里」 エリア,,,,4泊以上,4泊以上,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,京都府,中学生以上連れの家族,"地元の美味しいものを食べる
まちあるき、都市散策
",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"新聞・雑誌・ガイドブック
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,"10,000円以上 20,000円未満","30,000円以上 40,000円未満","10,000円以上 20,000円未満",初めて,御誕生寺,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",とても満足,メロンパフェ、マンゴークレープがすごく美味しかった。県内であまり見かけないお土産があった？,感じなかった,,9,施設がキレイで、色々な食べ物がある。県内であまり見かけないお土産がある？,もう少しショップが多くても良い。美術館のようなアート的なお店が似合いそう。,また行きたい（1年以内）,飲食店の情報がもっと充実すると良い。既存のものは口コミ数が少な過ぎて、判断がつきにくい。
110327,あわら温泉 エリア,女,1977,45,40代,大阪府,八尾市,200万円以上 300万円未満,mobile/android,2022-08-03 09:39:22,8月,あわら温泉 エリア,11.あわら温泉 エリア,,,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,小学生以下連れの家族,"温泉や露天風呂
地元の美味しいものを食べる
テーマパーク（遊園地、動物園、博物館など）
アウトドア（海水浴、釣り、登山など）
",0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"観光連盟やDMOのHP
インターネット・アプリ
",0,0,0,0,1,1,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,"10,000円以上 20,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",初めて,水島,,芝政ワールド,,"30,000円以上 40,000円未満",とても満足,,感じなかった,,8,"海釣り、海水浴、マリンレジャー
込み合ってなくどこも綺麗だから",温泉街に観光の中心になるビジターセンタがあると、気付かなかったアクティビティの情報もみつけられる。ビジターセンタからツアーなどに参加できるなどの拠点があれば、便利だと思う。,機会があれば行きたい,海水浴場がたくさんあるが、ブランド化できるところがあるともっと知り合いに教えて上げれると思った。
110326,道の駅「越前」 エリア,女,1963,59,50代,愛知県,尾張旭市,200万円以上 300万円未満,mobile/android,2022-08-03 09:28:12,8月,道の駅「越前」 エリア,38.道の駅「越前」 エリア,,,,日帰り,福井県内には宿泊しない,三国・あわらエリア（あわら市・坂井市）,石川県加賀市,夫婦2人,"地元の美味しいものを食べる
買い物、アウトレット
",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"観光展・物産展
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,とても満足,道の駅えちぜんが好き,"5,000円以上 10,000円未満","50,000円以上 100,000円未満","10,000円以上 20,000円未満",11回目以上,芝政ワールド,帰り山観音,日本海さかな街,サンプラザ敦賀,"5,000円以上 10,000円未満",とても満足,魚が上手い,感じなかった,,2,,,また行きたい（1年以内）,
110324,芝政ワールド エリア,女,1986,36,30代,京都府,京都市北区,300万円以上 400万円未満,mobile/iphone,2022-08-03 09:26:29,8月,芝政ワールド エリア,07.芝政ワールド エリア,,,(一社)DMOさかい観光局,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,中学生以上連れの家族,"地元の美味しいものを食べる
テーマパーク（遊園地、動物園、博物館など）
アウトドア（海水浴、釣り、登山など）
",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"TV・ラジオ番組やCM
インターネット・アプリ
友人・知人
",0,0,1,0,0,1,0,0,0,0,1,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","20,000円以上 30,000円未満",2～5回目,東尋坊,,あわら温泉「芦湯」,,"3,000円以上 5,000円未満",満足,,感じなかった,,10,,,また行きたい（1年以内）,
110318,三方五湖 エリア,女,1952,70,70代,岐阜県,岐阜市,200万円以上 300万円未満,mobile/iphone,2022-08-03 06:41:10,8月,三方五湖 エリア,63.三方五湖 エリア,,,三方五湖DMO(株),1泊,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,中学生の孫と２人,"地元の美味しいものを食べる
各種体験（手作り、果物狩りなど）
スキー・スノボ、マリンスポーツ
",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,"40,000円以上 50,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",6～10回目,選択なし/該当施設なし,,今庄宿,そば打ち体験,"10,000円以上 20,000円未満",満足,自然の美しさと人の温かさ,感じなかった,,8,カヤック体験　　ガイドの方の対応が完璧で、安心して、楽しめた。,へしこを土産に、イカ丼は必須です。,また行きたい（1年以内）,
110437,web,女,1984,38,30代,静岡県,沼津市,600万円以上 700万円未満,mobile/iphone,2022-08-04 21:39:10,8月,あわら温泉 エリア,11.あわら温泉 エリア,,,,2泊,1泊,三国・あわらエリア（あわら市・坂井市）,石川県加賀市,小学生以下連れの家族,"温泉や露天風呂
地元の美味しいものを食べる
テーマパーク（遊園地、動物園、博物館など）
アウトドア（海水浴、釣り、登山など）
",0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"新聞・雑誌・ガイドブック
インターネット・アプリ
Instagram
",0,1,0,0,0,1,0,1,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,"10,000円以上 20,000円未満","10,000円以上 20,000円未満","20,000円以上 30,000円未満",初めて,福井県立恐竜博物館,,越前松島水族館,,"3,000円以上 5,000円未満",満足,,感じた,"宿泊施設以外に外をぶらぶら街歩きするようなところが無かった。
豪雨で行ける箇所がなくて困った、",9,,,機会があれば行きたい,恐竜博物館や恐竜の街として、ここでしか買えない！もっと特別なお土産があったら良かったのに。恐竜好きの子供がものすごく期待して方が他でも買えるようなものが多かった。
110443,あわら温泉 エリア,女,1967,55,50代,福井県,坂井市,500万円以上 600万円未満,mobile/iphone,2022-08-04 21:32:53,8月,あわら温泉 エリア,11.あわら温泉 エリア,,,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,その他家族,"宿でのんびり過ごす
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",1,0,0,0,0,0,1,"自家用車
",0,0,0,0,,,"10,000円以上 20,000円未満","1,000円未満","3,000円以上 5,000円未満",6～10回目,選択なし/該当施設なし,,選択なし/該当施設なし,,使わない,満足,,感じなかった,,10,,,福井県在住,
103517,道の駅「九頭竜」 エリア,女,1961,61,60代,滋賀県,大津市,300万円以上 400万円未満,mobile/android,2022-08-04 18:57:39,8月,JR敦賀駅前 エリア,48.JR敦賀駅前 エリア,,,,1泊,福井県内には宿泊しない,福井県内には宿泊しない,京都府,夫婦2人,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,満足,,使わない,"1,000円以上 3,000円未満","1,000円未満",11回目以上,舞鶴（京都府）,,選択なし/該当施設なし,フェリーターミナル,"1,000円未満",満足,,感じなかった,,8,,,また行きたい（1年以内）,
103516,道の駅「越前おおの荒島の郷」 エリア,男,1962,60,60代,滋賀県,大津市,300万円以上 400万円未満,mobile/android,2022-08-04 18:54:23,8月,JR敦賀駅前 エリア,48.JR敦賀駅前 エリア,,,,1泊,福井県内には宿泊しない,福井県内には宿泊しない,京都府,夫婦2人,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,満足,,使わない,"1,000円以上 3,000円未満","1,000円未満",11回目以上,舞鶴（京都府）,,選択なし/該当施設なし,フェリーターミナル,"1,000円未満",満足,,感じなかった,,8,,,また行きたい（1年以内）,
110438,web,男,1959,63,60代,大阪府,貝塚市,"900万円以上 1,000万円未満",mobile/android,2022-08-04 17:40:59,8月,うみんぴあ大飯 エリア,64.うみんぴあ大飯 エリア,,,,1泊,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,小学生以下連れの家族,"地元の美味しいものを食べる
各種体験（手作り、果物狩りなど）
",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"インターネット・アプリ
宿泊施設
",0,0,0,0,0,1,0,0,0,0,0,0,0,1,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,選択肢なし,,"50,000円以上 100,000円未満","10,000円以上 20,000円未満","50,000円以上 100,000円未満",11回目以上,エルガイアおおい,,選択なし/該当施設なし,,"50,000円以上 100,000円未満",満足,関西電力の施設が多いから,感じなかった,,10,,,また行きたい（1年以内）,酔っぱらいサバが美味しい
109140,花の駅 ゆりの里公園 エリア,男,1989,33,30代,福井県,福井市,300万円以上 400万円未満,mobile/iphone,2022-08-04 17:12:02,8月,花の駅 ゆりの里公園 エリア,09.花の駅 ゆりの里公園 エリア,,,(一社)DMOさかい観光局,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,小学生以下連れの家族,"ドライブ・ツーリング
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"ブログ
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,選択肢なし,,使わない,使わない,"1,000円未満",2～5回目,選択なし/該当施設なし,,選択なし/該当施設なし,,使わない,とても満足,遊び場があって、子供たちがよろこんでいる。夜はライトアップもきれい！,感じなかった,,9,遊び場がある。水遊びができる。,,また行きたい（1年以内）,
110423,web,女,1982,40,40代,愛知県,岡崎市,400万円以上 500万円未満,mobile/iphone,2022-08-04 14:52:32,8月,丸岡城 エリア,08.丸岡城 エリア,,,(一社)DMOさかい観光局,4泊以上,4泊以上,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,小学生以下連れの家族,"友人・親戚を尋ねる
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"インターネット・アプリ
友人・知人
",0,0,0,0,0,1,0,0,0,0,1,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,"10,000円以上 20,000円未満","5,000円以上 10,000円未満","3,000円以上 5,000円未満",初めて,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円未満",満足,,感じなかった,,8,,,また行きたい（1年以内）,
110426,道の駅「若狭おばま」 エリア,女,1978,44,40代,兵庫県,川西市,600万円以上 700万円未満,mobile/iphone,2022-08-04 14:08:15,8月,道の駅「若狭おばま」 エリア,51.道の駅「若狭おばま」 エリア,,,(株)まちづくり小浜,1泊,1泊,福井エリア（福井市・永平寺町）,福井県外には宿泊しない,その他家族,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,"10,000円以上 20,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",2～5回目,若狭三方縄文博物館,,若狭和田ビーチ,,"5,000円以上 10,000円未満",満足,美味しいものいっぱい,感じなかった,,8,,,また行きたい（1年以内）,
110430,web,女,1976,46,40代,兵庫県,川西市,700万円以上 800万円未満,mobile/iphone,2022-08-04 14:08:14,8月,道の駅「若狭おばま」 エリア,51.道の駅「若狭おばま」 エリア,,,(株)まちづくり小浜,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,小学生以下連れの家族,"名所、旧跡の観光
買い物、アウトレット
ドライブ・ツーリング
",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,"Twitter
Instagram
観光協会等の案内所
",0,0,0,0,0,0,1,1,0,0,0,1,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,とても満足,,使わない,"20,000円以上 30,000円未満","10,000円以上 20,000円未満",初めて,人魚の浜海水浴場,,越前大仏,,"5,000円以上 10,000円未満",とても満足,,感じなかった,,10,景色も綺麗で、食べ物も美味しい,いまのままでいい,また行きたい（1年以内）,
110428,めがねミュージアム エリア,男,1972,50,50代,鳥取県,鳥取市,700万円以上 800万円未満,mobile/iphone,2022-08-04 14:03:27,8月,めがねミュージアム エリア,33.めがねミュージアム エリア,,,,2泊,1泊,三国・あわらエリア（あわら市・坂井市）,滋賀県,小学生以下連れの家族,"テーマパーク（遊園地、動物園、博物館など）
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"観光展・物産展
インターネット・アプリ
",1,0,0,0,0,1,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,"10,000円以上 20,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",初めて,選択なし/該当施設なし,,丸岡城,,"1,000円未満",どちらでもない,妻の目的地だったので、個人的な興味は低い。,感じなかった,,5,,,機会があれば行きたい,歴史と恐竜が良い。もっと知名度高くても良いのでは。特に朝倉そうてき
110427,web,男,1984,38,30代,福井県,福井市,100万円以上 200万円未満,mobile/android,2022-08-04 13:57:39,8月,うるしの里 エリア,34.うるしの里 エリア,,,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,親,"買い物、アウトレット
",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,選択肢なし,,使わない,使わない,"10,000円以上 20,000円未満",初めて,選択なし/該当施設なし,,選択なし/該当施設なし,,"10,000円以上 20,000円未満",とても満足,,感じなかった,,8,,,福井県在住,
